"Structure ID","Ligand ID","SMILES","InChiKey"
2751,830,"O=C1NC=C(c2ccc(O)cc2)C(O)=C1C(=O)CCCCC","NUFZHWWYFUWCIM-UHFFFAOYSA-N"
2751,831,"Fc1cc(NC(=O)CN2CCCC2)cc(c3cc4c(ncnc4cc3)N)c1","GDCGMGVDMXRLGC-UHFFFAOYSA-N"
2751,1856,"Fc1cc(c2nc3c(ncc(c3cc2)C(=O)NC4CN(C(=O)C5CC5)C4)N)ccc1","FYXCIBJXJYBWPX-UHFFFAOYSA-N"
2751,1984,"n1c(N2C[C@@H](C3=NNC=C3C)CCC2)ccc4ncnc(N)c14","NUOOXGXOVSCCHC-NSHDSACASA-N"
2751,1986,"S(=O)(=O)(c1ccc(c2c(ncc(c3ccc(O)cc3)c2)N)cc1)C","XFEKSSMJINNJSX-UHFFFAOYSA-N"
2751,2260,"Clc1ccc(cc1)C=2OC(=NC2)c3ccc(cc3)C(=O)N","DXIZWXGKFCRUNM-UHFFFAOYSA-N"
2751,2673,"Clc1ccc(c2c(ncc(c3ccc(cc3)C4(C(=O)O)CCCC4)c2)N)cc1","VHQILBJBMFWZGW-UHFFFAOYSA-N"
2751,3153,"Cc1cnc(o1)C(C)(C)C#Cc2ccc3c(c2)-c4nc(c(n4C5CC3C5)C(=O)NC)C(=O)N","BVQAJAHFWBYNPF-IYBDPMFKSA-N"
2765,277,"FC(F)(F)c1cc(N2C=NC(=C2)C)cc(NC(=O)c3cc(Nc4nc(c5cnccc5)ccn4)c(cc3)C)c1","HHZIURLSWUIHRB-UHFFFAOYSA-N"
2765,832,"Clc1c(N2c3c(c(c4c(Cl)cc(F)cc4)cc(c3)C5CCN(C(C)C)CC5)CNC2=O)c(Cl)ccc1","KXNNHYBPDFMKQK-UHFFFAOYSA-N"
2791,178,"O=C/1Nc2c(cccc2)\C1=C/3\Nc4c(cccc4)C3=NO","HBDSHCUSXQATPO-HCRZQDDKSA-N"
2791,833,"S(=O)(=O)(N)C=1SC=C(C=2Sc3c(N2)cccc3)C1","GKGZVFYMXSXLJJ-UHFFFAOYSA-N"
2791,834,"Clc1ccc(NC=2SC(C(=O)c3cc([N+]([O-])=O)ccc3)=C(N2)N)cc1","YQRVBHMYUSGXHL-UHFFFAOYSA-N"
2791,835,"OC[C@H](Nc1nc2N(C=Nc2c(n1)NCc3ccccc3)C(C)C)CC","BTIHMVBBUGXLCJ-OAHLLOKOSA-N"
2791,836,"Oc1ccc(cc1)C=2Nc3nccnc3C2CCCC","PRIGRJPRGZCFAS-UHFFFAOYSA-N"
2791,4208,"c1cc(c(cc1n2ccc(n2)CO)F)Nc3cc4c(ccc(n4)OC5CCNCC5)cn3","DSHAIQLEQCKJIR-UHFFFAOYSA-N"
2791,4211,"CN1CCC(CC1)N(CC(=O)O)c2ccc3cnc(cc3n2)Nc4ccc(cc4F)n5ccc(n5)CO","SZQYBGGKUBNKSZ-UHFFFAOYSA-N"
2791,4212,"C[C@](c1ccc2cnc(cc2n1)Nc3ccc(cc3F)n4cccn4)(C5CCN(CC5)C)O","OYWQYSATLUKKCZ-RUZDIDTESA-N"
2791,4213,"C[C@](c1ccc2cnc(cc2n1)Nc3cc(c(cc3F)C#N)N4CCOCC4)(C5CCN(CC5)C)O","ODDUUXAHBDCKIJ-HHHXNRCGSA-N"
2802,837,"O=C1c2c(OC(c3cc(O)c(O)cc3)=C1O)cc(O)cc2","XHEFDIBZLJXQHF-UHFFFAOYSA-N"
2802,838,"Clc1cc(Nc2nc(nc3N(C=Nc32)C(C)C)N[C@@H](C(C)C)CO)cc(N)c1","RAMROQQYRRQPDL-OAHLLOKOSA-N"
2802,839,"n1c(nccc1C=2C(=NNC2)C(C)C)NC3CCN(CC3)C","YVKZWLZGQQCODL-UHFFFAOYSA-N"
2802,840,"O=C(c1cc(ncc1)c2c3c(cnc2)cccc3)C4=Nc5nc(N6CCC(N(C)C)CC6)ccc5N4","VSHURSPEQITHNX-UHFFFAOYSA-N"
2802,842,"n1c(ncc2c1N(c3c2ccnc3)C4CCCC4)Nc5ncc(N6CCNCC6)cc5","MCPPMOSBWNMSOA-UHFFFAOYSA-N"
2802,843,"O=C1N(c2nc(ncc2C(=C1C(=O)C)C)Nc3ncc(N4CCNCC4)cc3)C5CCCC5","AHJRHEGDXFFMBM-UHFFFAOYSA-N"
2802,844,"ClC=1NN=C(C1c2nc(ncc2)Nc3ncc(N4CCNCC4)cc3)C(C)C","ZGJLAVYYTJNBMN-UHFFFAOYSA-N"
2802,2236,"Fc1c(nc(nc1)Nc2ncc(cc2)CN3CCN(CC3)CC)c4cc(F)c5N=C(N(c5c4)C(C)C)C","UZWDCWONPYILKI-UHFFFAOYSA-N"
2802,2237,"O=C(N(C)C)C=1N(c2nc(ncc2C1)Nc3ncc(N4CCNCC4)cc3)C5CCCC5","RHXHGRAEPCAFML-UHFFFAOYSA-N"
2802,3804,"Fc1c(nc(nc1)Nc2ncc(N3CC4(C3)CN(C4)CC)cc2)C5=C6N(N=C5)CCCC[C@H]6C","KMRYRPPWJDYHAL-QGZVFWFLSA-N"
2802,3805,"Fc1c(nc(nc1)Nc2ncc(N3CCN(CC3)C)cc2)C4=C5N(N=C4)CCCC[C@H]5C","UHCMUGYUWQCODZ-MRXNPFEDSA-N"
2810,28,"O=C1NCc2c3c4N(c5c3cccc5)[C@]6(O[C@@H](N7c4c(c8c7cccc8)c21)C[C@@H](NC)[C@H]6OC)C","HKSZLNNOFSGOKW-FYTWVXJKSA-N"
2810,845,"Clc1c(nc(nc1)Nc2c(OC)cc(N3CCC(N4CCN(CC4)C)CC3)cc2)Nc5c(S(=O)(=O)C(C)C)cccc5","QQWUGDVOUVUTOY-UHFFFAOYSA-N"
2810,3393,"Cc1cccc(c1)Nc2c(cc(c(n2)N[C@@H]3CCCC[C@@H]3N)C#N)C(=O)N","XAMCCSYNPOEISO-DLBZAZTESA-N"
2823,239,"Clc1c(OCc2cc(F)ccc2)ccc(Nc3ncnc4c3cc(cc4)C=5OC(=CC5)CNCCS(=O)(=O)C)c1","BCFGMOOMADDAQU-UHFFFAOYSA-N"
2823,846,"Clc1c(OCc2cc(F)ccc2)ccc(Nc3ncnc4c3SC(C#C)=C4)c1","RBBZLSVNHVBMRU-UHFFFAOYSA-N"
2826,239,"Clc1c(OCc2cc(F)ccc2)ccc(Nc3ncnc4c3cc(cc4)C=5OC(=CC5)CNCCS(=O)(=O)C)c1","BCFGMOOMADDAQU-UHFFFAOYSA-N"
2826,846,"Clc1c(OCc2cc(F)ccc2)ccc(Nc3ncnc4c3SC(C#C)=C4)c1","RBBZLSVNHVBMRU-UHFFFAOYSA-N"
2828,2239,"CN1c2ccsc2C(=O)N(C)c2cnc(Nc3ccc(cc3)S(N)(=O)=O)nc12","YRDHKIFCGOZTGD-UHFFFAOYSA-N"
2828,3687,"Clc1cc(ccc1)C=2c3c(ncnc3NC2)N4CCOCC4","ONFLVQULIQDDSN-UHFFFAOYSA-N"
2832,64,"P(=O)(OP(=O)(O)NP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O","PVKSNHVPLWYQGJ-KQYNXXCUSA-N"
2846,42,"O=C(Nc1c2c(c(OCCN3CCOCC3)cc1)cccc2)NC=4N(N=C(C4)C(C)(C)C)c5ccc(cc5)C","MVCOAUNKQVWQHZ-UHFFFAOYSA-N"
2846,64,"P(=O)(OP(=O)(O)NP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O","PVKSNHVPLWYQGJ-KQYNXXCUSA-N"
2846,847,"O=C1N(c2ncnc(N)c2C3=C1CCCC3)c4c(ccc(O)c4)C","ZQQZSFIPDUAFMC-UHFFFAOYSA-N"
2846,848,"O=C1N(C=2N=C3N(C2C(=O)N1)C=C(N3CCCC)c4c5c(NN=C5)ccc4C)C","DQROUBDXZUEWBE-UHFFFAOYSA-N"
2846,849,"O=C1N(C=2N=C3N(c4c(OC)cccc4)C(c5c(ccc(O)c5)C)=CN3C2C(=O)N1)C","JTWMOWRMSZZHDR-UHFFFAOYSA-N"
2846,850,"O=C1N(C=2N=C3N(C2C(=O)N1)C=C(N3CCCC)c4c(cccc4)C)C","KCEWOOVCWCPFCY-UHFFFAOYSA-N"
2846,851,"S1C(NC(=O)CCCC(=O)O)=C(C(=O)N)C(c2cc(c(cc2)C)C)=C1C","ZOPDRGUNCASWKP-UHFFFAOYSA-N"
2846,852,"FC(F)(F)c1cc(N2C=NC(=C2)C)cc(c1)C(=O)Nc3cc(NC(=O)C=4ON=CC4)c(cc3)C","IYUFHBXMTTXZBE-UHFFFAOYSA-N"
2846,853,"O=C(N)C=1c2nc3c(nc2N(c4cc(OC)ccc4)C1N)cccc3","CHHKMVNVTYIPGZ-UHFFFAOYSA-N"
2846,854,"Clc1c(N2c3nc4c(nc3C(C(=O)NCCCOCC)=C2N)cccc4)cccc1","JFHMDUNXLJNQOU-UHFFFAOYSA-N"
2846,855,"FC(F)(F)c1cc(NC(=O)Nc2ccc(N3c4nc5c(nc4C(C(=O)N)=C3N)cccc5)cc2)ccc1","RQXYLZHJULSWPX-UHFFFAOYSA-N"
2846,3558,"O1CCOCCOCCOCCOCCOCC1","XEZNGIUYQVAUSS-UHFFFAOYSA-N"
2899,281,"Clc1c(NC(=O)C=2SC(=NC2)Nc3nc(nc(N4CCN(CCO)CC4)c3)C)c(ccc1)C","ZBNZXTGUTAYRHI-UHFFFAOYSA-N"
2899,299,"Fc1c(nc(nc1)Nc2cc(OC)c(OC)c(OC)c2)Nc3nc4NC(=O)C(Oc4cc3)(C)C","NHHQJBCNYHBUSI-UHFFFAOYSA-N"
2899,628,"Clc1c(N2C(=O)N(c3nc(ncc3C2)Nc4ccc(OCCN(CC)CC)cc4)C)c(Cl)ccc1","LQYPBKQMDVWUGO-UHFFFAOYSA-N"
2899,801,"O(c1ccc(cc1)C=2c3c(ncnc3N)N(C2)C4CCCC4)c5ccccc5","FMETVQKSDIOGPX-UHFFFAOYSA-N"
2899,856,"O=C(NC=1C(=O)N(C=C(c2c(c(N3C(=O)c4c(N=C3)cc(cc4)C(C)(C)C)ccc2)C)C1)C)NC","MCCQXDYJMDEUOT-UHFFFAOYSA-N"
2899,857,"Fc1c2c(cc(c1)C3CC3)C=CN(c4c(c(ccc4)C5=CN(C(=O)C(Nc6ncc(N7CCN(CC7)CC)cc6)=C5)C)CO)C2=O","GOXMNRJCRDHRBQ-UHFFFAOYSA-N"
2899,858,"O=C(N1C[C@H](N2N=C(c3c2ncnc3N)c4ccc(Oc5ccccc5)cc4)CCC1)[C@@H](C#N)CC(C)(C)C","DZSBLWYJPNCWLI-FGZHOGPDSA-N"
2899,859,"O=C(N1CCOCC1)c2ccc(Nc3nc(nc4N=CNc43)c5c(c(NC(=O)c6ccc(cc6)C(C)(C)C)ccc5)C)cc2","IGXJXMLDIIGDNE-UHFFFAOYSA-N"
2899,860,"S1C(C(=O)Nc2c(c(ccc2)C=3N=C(Nc4ccc(cc4)[C@H]5N(CCN(C5=O)C)C)C(=O)N(C3)C)C)=CC6=C1CCCC6","CDOOFZZILLRUQH-GDLZYMKVSA-N"
2899,861,"O=C(N1CCOCC1)c2ccc(NC3=NC(c4c(c(NC(=O)c5ccc(cc5)C(C)(C)C)ccc4)C)=CN(C3=O)C)cc2","JIFCFQDXHMUPGP-UHFFFAOYSA-N"
2899,862,"O=C(Nc1cnc2NC(=Nc2c1)c3ccccc3)c4c(ccc(NC(=O)/C=C/c5ccccc5)c4)C","ZNIFXENZPBLKBE-FYWRMAATSA-N"
2899,863,"Fc1ccc(OC=2C(=O)N(c3nc(ncc3C2)Nc4ccc(OCCN(CC)CC)cc4)C)cc1","PAJOHXKWGHBVDS-UHFFFAOYSA-N"
2899,864,"O=C(N1CCN(CC1)C)c2ccc(NC3=NC(c4cc(NC(=O)c5ccc(cc5)C(C)(C)C)ccc4)=CN6C3=NC=C6)cc2","SRCYAPDLHPUGBX-UHFFFAOYSA-N"
2899,865,"O=C(N)c1nnc2c(c1N)cccc2c3c(cc4c(NN=C4)c3)C","PTHVKCSYXICMAR-UHFFFAOYSA-N"
2899,867,"S(=O)(=O)(N1CCC(c2cc(ccc2)C(=O)C3=C(N(N=C3)c4c(cccc4)C)N)CC1)C","KOCQZKPUMDARNV-UHFFFAOYSA-N"
2899,868,"O=C(N)c1nnc2c(c1N)cccc2c3c(ccnc3)C","YHEHDRMGAHEUOQ-UHFFFAOYSA-N"
2899,869,"Fc1c2c(cc(N(C)C)c1)C=CN(c3c(c(ccc3)C4=CN(C(=O)C(Nc5ncc(cc5)C(=O)N6CCOCC6)=C4)C)CO)C2=O","PCVMXQPADBQRFE-UHFFFAOYSA-N"
2899,870,"O=C1N(N=C(NC2=NNC(=C2)C)c3c1cc(N4CCN(CC4)C)cc3)C(C)C","VLOGKAVNBJBYON-UHFFFAOYSA-N"
2899,871,"Fc1c2c(cc(c1)C(C#N)(C)C)CCN(c3c(c(ccc3)C4=CN(C(=O)C(Nc5ncc(N6CCN(CC6)C)cc5)=C4)C)CO)C2=O","AGMLIXLHTZGRPZ-UHFFFAOYSA-N"
2899,872,"S(=O)(=O)(c1ccc(cc1)C(=O)Nc2cc(ccc2)C=3N=C(Nc4ccc(cc4)C(=O)N5CCOCC5)C6=NC=CN6C3)C","LFFYDKBUCGOOED-UHFFFAOYSA-N"
2899,873,"O=C1N(c2c(c(ccc2)C3=CN(C(=O)C(Nc4ncc(cc4)C(=O)N5CCOCC5)=C3)C)CO)CCc6c1ccc(N(C)C)c6","SJBGHIGDLWCJIO-UHFFFAOYSA-N"
2899,1881,"O=C(N1CCOCC1)c2ccc(Nc3nc(N4C[C@H](NC(=O)c5ccc(cc5)C(C)(C)C)CCC4)ccc3C(=O)N)cc2","HIYRPMYMGBHLMP-AREMUKBSSA-N"
2899,1938,"S1c2c(cccc2)C=C1C(=O)Nc3c(F)ccc(c3C)C4=NNC(=O)C(NC5=NN6C(=C5)CN(CC6)C)=C4","MZSDTUIZKGUVHK-UHFFFAOYSA-N"
2899,2000,"FC(F)(F)c1cc(ncc1)NC(=O)c2ccc(cc2)C=3N=C(N4C3C(=NC=C4)N)[C@H]5CN(C(=O)C6(COC6)C)CCC5","AHBFBRPGNOVEBK-LJQANCHMSA-N"
2899,2023,"Fc1c(ccc(c1)C(=O)Nc2nccc(c2)C(F)(F)F)C=3N=C(N4C3C(=NC=C4)N)[C@H]5CN(C(=O)C6CC6)[C@H](CC5)C","JUSWPUDQOKINJO-MAUKXSAKSA-N"
2899,2181,"Clc1c(c2c3c(Nc4c3ccc(c4)C(=O)N5CCN(CC5)C)c(cc2)C(=O)N)cccc1","YICBVOVZLQDBBM-UHFFFAOYSA-N"
2899,2240,"CC(C)(O)c1ccc2c(c1)[nH]c1c(ccc(-c3cccc(c3F)-n3cnc4ccccc4c3=O)c21)C(N)=O","WYDRUGJOWSJDHU-UHFFFAOYSA-N"
2899,2249,"Cn1cc(cc(Nc2ccncn2)c1=O)-c1ccnc(c1CO)-n1ncc2cc(cc(F)c2c1=O)C(C)(C)C","QTEIEFCDHKXATA-UHFFFAOYSA-N"
2899,2355,"O=C(N1[C@@H](C(=O)NC)CC=2c3c(NC2C1)cccc3)C=4OC=CC4CNc5cc6nccnc6cc5","WHELPQVBBOUXAO-XMMPIXPASA-N"
2899,2410,"Fc1c2N(C(=O)N(c3c(c(c4c(F)cc(c5NC6=C(c54)CC[C@H](C(O)(C)C)C6)C(=O)N)ccc3)C)C(=O)c2ccc1)C","ZRYMMWAJAFUANM-INIZCTEOSA-N"
2899,2467,"Fc1c(nc(nc1)Nc2ccc(OCCOC)cc2)Nc3cc(NC(=O)CC)ccc3","PGJVJMYAHWTULI-UHFFFAOYSA-N"
2899,2468,"Fc1c(nc(nc1)Nc2ccc(Oc3cc(ncc3)C(=O)NC)cc2)Nc4cc(NC(=O)CC)ccc4","JTYHXYSMSXOMLI-UHFFFAOYSA-N"
2899,2469,"O=C(N1C[C@H](N2N=C(c3c2ncnc3N)c4ccc(Oc5ccccc5)cc4)CCC1)C=C","XYFPWWZEPKGCCK-GOSISDBHSA-N"
2899,2470,"O=C(N1C[C@H](N2N=C(c3c2ncnc3N)c4ccc(Oc5ccccc5)cc4)CCC1)CC","ROGRQCNRPWIQJN-GOSISDBHSA-N"
2899,2471,"Fc1c2c(cc(c1)C(C)(C)C)C=NN(c3nccc(c3CO)C4=NN(C(=O)C(Nc5ncc(cc5)C6CCN(CC6)C)=C4)C)C2=O","YPYHTXOIYCWSMJ-UHFFFAOYSA-N"
2899,2472,"O=C1N(c2c(ncnc2N)N1[C@H]3CN(C(=O)/C=C/C)CC3)c4ccc(Oc5ccccc5)cc4","ZHAZXTKPNSTGRP-OBNPVOHOSA-N"
2899,2473,"Fc1c2c(cc(c1)C3CC3)C=CN(c4c(c(ccc4)C5=CN(C(=O)C(Nc6ncc(N7CCN(CC7)C)cc6)=C5)C)CO)C2=O","ZTUJNJAKTLHBEX-UHFFFAOYSA-N"
2899,2674,"O=C(N1CCOCC1)c2c(NC(=O)C=C)cc(NC=3C(=O)N(C=C(c4c(c(NC(=O)c5ccc(cc5)C(C)(C)C)ccc4)C)C3)C)cc2","UBXBHXGYYBYXOB-UHFFFAOYSA-N"
2899,3031,"C[C@H]1CN(CCN1c2ccc(nc2)NC3=CC(=CN(C3=O)C)c4ccnc(c4CO)N5CCn6c(cc7c6CC(C7)(C)C)C5=O)C8COC8","WNEODWDFDXWOLU-QHCPKHFHSA-N"
2899,3128,"CCC(=O)Nc1cccc(c1)c2nc([nH]n2)NCc3c(cccc3Cl)F","RBMCVMVCNBYBCI-UHFFFAOYSA-N"
2899,3199,"Cc1c(cccc1NC(=O)c2ccc(cc2)N3CCCCC3)C4=CN(C(=O)C(=N4)Nc5ccc(cc5)C(=O)N6CCN(CC6)C)C","VDSHGYXLLSEPML-UHFFFAOYSA-N"
2899,3217,"O=C(N1CCOCC1)c2ccc(Nc3nc(nc(n3)c4c(c(NC(=O)c5ccc(cc5)C(C)(C)C)ccc4)C)N)cc2","BRQYZNVVGDQNTM-UHFFFAOYSA-N"
2899,3218,"O=C(NC(C)(C)C)c1ccc(Nc2nc(N3C[C@@H](NC(=O)C=C)CC3)ccc2C(=O)N)cc1","AYRMUHGKVWLINC-KRWDZBQOSA-N"
2899,3219,"O=C(N1CCOCC1)c2cnc(NC=3C(=O)N(C=C(c4c(c(NC(=O)c5ccc(cc5)C(C)(C)C)ccc4)C)C3)C)cc2","WHRCWROQSJHEBV-UHFFFAOYSA-N"
2899,3220,"O=C(N)c1c(Oc2ccc(Oc3ccccc3)cc2)nc(N4[C@@H]5CN(C(=O)CC)[C@H](C4)C5)cc1","DQFJRLJIIQKNPY-ROUUACIJSA-N"
2899,3221,"O=C1N=C[C@H](N=C1Nc2cc(N)c(cc2)C(=O)N3CCOCC3)c4c(c(NC(=O)c5ccc(N6CCCCC6)cc5)ccc4)C","DCSDBJGDUKAXOF-PMERELPUSA-N"
2899,3222,"O=C(N)c1c(Oc2ccc(Oc3ccccc3)cc2)nc(N4C[C@@H](NC(=O)C=C)CC4)cc1","VMINNJIVIPLCSD-KRWDZBQOSA-N"
2899,3223,"Clc1c(ccc(Oc2ccccc2)c1)C(=O)C=3c4c(ncnc4N[C@H]5CO[C@H](CO)CC5)NC3","JSFCZQSJQXFJDS-QAPCUYQASA-N"
2899,3253,"CCC(=O)N[C@H]1CCN(C1)c2ncc(c(n2)N)C(=O)N","RFNYKYSEMVFRHS-ZETCQYMHSA-N"
2899,3262,"CN1CCn2c(cc(n2)NC3=CC(=NNC3=O)c4cccc(c4CO)NC(=O)c5cc6ccccc6s5)C1","OVVJBKJSJVGGOF-UHFFFAOYSA-N"
2899,3263,"CC(C)(C)c1ccc(cc1)C(=O)Nc2cccc(c2CO)C3=NN(C(=O)C(=C3)Nc4ccc(cn4)C(=O)N5CCOCC5)C","SXPUZMXHGHCZEG-UHFFFAOYSA-N"
2899,3265,"Cc1cc(nn1C)NC2=CC(=NN(C2=O)C)c3ccc(c(c3F)NC(=O)c4cc5c(s4)CCCC5)F","CAJCMVSBNVIKHV-UHFFFAOYSA-N"
2899,3266,"CN1CCn2c(cc(n2)NC3=CC(=NNC3=O)c4cccc(c4CCO)NC(=O)c5cc6ccccc6s5)C1","MFRXRCVCUQSDMP-UHFFFAOYSA-N"
2899,3267,"Cc1cc(nn1C)NC2=CC(=NNC2=O)c3ccc(c(c3F)NC(=O)c4cc5c(s4)CCCC5)F","ABEMEXKJBCGDPX-UHFFFAOYSA-N"
2899,3318,"CCC(=O)Nc1cccc(c1)Oc2ccnc(c2c3ccc(cc3)Oc4ccccc4)N","RTLWGNQEQNXZRG-UHFFFAOYSA-N"
2899,3342,"Cc1cccc(c1CNC2=C3C=C4C=C(C(=CC4=C3N=N2)OC)NS(=O)(=O)C)C","YLMQFWXDIVNPGV-UHFFFAOYSA-N"
2899,3343,"CN(C)C[C@@H](COc1ccc(cc1)Nc2ncc3c(n2)N(C(=O)C(=O)N3)c4ccc5c(c4)CCC5)O","FIEBLYFIDPTHGZ-FQEVSTJZSA-N"
2899,3346,"CC(C)(C)c1cc2c(c(c1)F)C(=O)N(N=C2)c3cccc(c3CO)C4=NN(C(=O)C(=C4)Nc5ccc(cn5)C(=O)N6CCOCC6)C","GLLQSOROVXWYRC-UHFFFAOYSA-N"
2899,3347,"CC(C)(C)c1cc2c(c(c1)F)C(=O)N(N=C2)c3cccc4c3C[C@@H](CC5=C4C=C(C(=O)N5C)Nc6ccc(cn6)C(=O)N7CCOCC7)O","ACFBKRAWAGNCMP-DEOSSOPVSA-N"
2899,3359,"C/C=C/C(=O)N[C@H]1CCCN(C1)c2c(cc(c3c2c(c([nH]3)C)C)C(=O)N)F","BCSXUDNOTSZTNK-BPJJOFIESA-N"
2899,3394,"c1cc(cc(c1)NC(=O)Nc2c(cccc2F)N3CCCC3)[C@@H]4CN(CCN4CCO)c5c6cc[nH]c6ncn5","ZJSNZHATZAWKIQ-VWLOTQADSA-N"
2899,3485,"C=CC(=O)N1CCC(CC1)CNc2c(c(ncn2)N)c3ccc(cc3)Oc4ccccc4","QUIWHXQETADMGN-UHFFFAOYSA-N"
2899,3516,"Cc1c(cccc1NC(=O)c2ccc(cc2)C(C)(C)C)c3c4cc([nH]c4ncn3)c5ccc(cc5)C(=O)N6CCN(CC6)C","IGVLLOMIUXKXBM-UHFFFAOYSA-N"
2899,3552,"CCC(=O)N1CCC(CC1)[C@@H]2CCNc3n2nc(c3C(=O)N)c4ccc(cc4)Oc5ccccc5","WVLVCHIIZKJCHR-QFIPXVFZSA-N"
2899,3619,"CCC(=O)N(C)CCOc1c(ncnc1N)c2cc(cc(c2C)NC(=O)c3ccc(cc3F)C4CC4)F","CTBIYDHGUMTQNM-UHFFFAOYSA-N"
2899,3746,"FC(F)(F)c1cc(ncc1)NC(=O)c2cc(OC)c(cc2)C=3N=C(N4C3C(=NC=C4)N)[C@H]5CN6C(=O)CC[C@@H]6CC5","OMIQRSKHABIPRH-AEFFLSMTSA-N"
2899,3747,"Fc1c2c(cc(c1)C(C)(C)C)C=NN(c3nccc(c3CO)C4=CN(C(=O)C(NC(=O)[C@H]5[C@@H](F)C5)=C4)C)C2=O","SEGFWFQHVPYNMS-QUCCMNQESA-N"
2899,3748,"FC(F)(F)c1cc(ncc1)NC(=O)c2ccc(cc2)C=3N=C(N4C3C(=NC=C4)N)[C@H]5CN6C(=O)OC[C@@H]6CC5","CDISOBGWDHAHGF-AEFFLSMTSA-N"
2899,3749,"FC(F)(F)c1cc(ncc1)NC(=O)c2cc(OC3CC3)c(cc2)C=4N=C(N5C4C(=NC=C5)N)[C@H]6CN7C(=O)CC[C@@H]7CC6","WMMNTQFZCHUZSM-MJGOQNOKSA-N"
2899,3868,"O=C(N1CC(OC(C)C)C1)NCc2c(cc(c3nc(ncc3)NC=4C=NN(C4)C)cc2)C","BMWMKGNVAMXXCH-UHFFFAOYSA-N"
2899,3869,"O=C(NCc1ccc(c2ncnc3NC=Cc32)cc1)c4ccc(cc4)C(C)(C)C","ODLDMAFDYHTWSE-UHFFFAOYSA-N"
2899,3870,"O=C(NCc1ccc(c2ncnc3NC=Cc32)cc1)c4ccccc4","ZUWTWEPWXCWEFD-UHFFFAOYSA-N"
2899,3999,"Fc1c(ccc(c2c3NC(=Nc3ncc2)C=4C=NN(C4)C)c1)CNC(=O)C=5ON=C(N5)C(C)(C)C","KHIWVHWOVLFXIZ-UHFFFAOYSA-N"
2899,4000,"O=C(N[C@H]1c2c(cc(c3c4N=C(Nc4ncc3)C=5C(=NN(C5C)C(C)C)C)cc2)CCCC1)C=6ON=C(N6)C(C)(C)C","XHKFYFCKCXKVPO-XMMPIXPASA-N"
2899,4001,"O=C(N1CCOCC1)c2ccc(cc2)C3=Nc4nccc(c4N3)c5c(c(NC(=O)c6ccc(cc6)C(C)(C)C)ccc5)C","CMNOPGSZOYYDCD-UHFFFAOYSA-N"
2899,4002,"O=C(N[C@@H]1c2c(cc(c3c4NC(=Nc4ncc3)C=5C(=NN(C5)C6CCOCC6)C)cc2)CCC1)C=7ON=C(N7)C(C)(C)C","ZJVGDVFZOUURTK-VWLOTQADSA-N"
2899,4003,"O=C(N[C@H]1c2c(cc(c3c4N=C(Nc4ncc3)C5=C(N(N=C5)C6CCOCC6)C)cc2)CCC1)C=7ON=C(N7)C(C)(C)C","IWJJKWNPIYKQNB-RUZDIDTESA-N"
2899,4004,"O=C(N[C@@H]1c2c(cc(c3c4NC(=Nc4ncc3)C5=C(N(N=C5)C(C)C)C)cc2)CCC1)C=6ON=C(N6)C(C)(C)C","YHVGIUIWPVYQHA-QHCPKHFHSA-N"
2899,4096,"CCOc1c2ccccc2cc(n1)C3=NNC(=O)N3","RHTTUBBYQVKYBV-UHFFFAOYSA-N"
2899,4099,"CCC(=O)N1CC[C@@H](C1)Oc2c3ccccc3cc(n2)C4=NNC(=O)N4","HTXPJYDZXSMZTC-LBPRGKRZSA-N"
2899,4121,"[H]/N=C\N1CCC[C@H](C1)c2cc(c(nc2)Oc3ccc(cc3)Oc4ccccc4)C(=O)N","CLMOAHOTUBCRAU-GGMUZDTOSA-N"
2899,4122,"CCC(=O)N1CCC[C@@H](C1)c2cc(c(nc2)Oc3ccc(cc3)Oc4ccccc4)C(=O)N","KPAVXBRYORHPKS-SFHVURJKSA-N"
2899,4177,"CC(C)OC1CN(C1)C(=O)N[C@@H]2CCCCc3c2ccc(c3)c4ccnc(n4)Nc5cnn(c5)C","HYNHKNQQFCVJGQ-XMMPIXPASA-N"
2899,4178,"CC(C)(C)n1cc(nn1)C(=O)N[C@@H]2CCN(Cc3c2ccc(c3)c4ccnc(n4)Nc5cnn(c5)C)C6COC6","JSAQBOQCZJHWMA-XMMPIXPASA-N"
2899,4239,"c1c[nH]c2c1c(ncn2)N3CCC[C@H](C3)NC(=O)[C@@H](C4CC4)Nc5cc(cc(c5)Cl)F","OETOLISJTPMUFM-VQIMIIECSA-N"
2899,4240,"CN(CCNC(=O)CNc1ccccc1)c2c3cc[nH]c3ncn2","IALQDQHYKWZILI-UHFFFAOYSA-N"
2899,4241,"c1ccc(cc1)N[C@@H]2CCCN(C2=O)[C@@H]3CCCN(C3)c4c5cc[nH]c5ncn4","BYRYLAFNCJLOIQ-IEBWSBKVSA-N"
2899,4256,"CC(C)(/C=C(\C#N)/C(=O)N1CCC[C@H](C1)n2c3c(c(n2)c4ccc(cc4F)Oc5ccccc5)c(ncn3)N)N6CCN(CC6)C7COC7","LCFFREMLXLZNHE-GBOLQPHISA-N"
